hotel_id,name,star_rating,price_per_night_inr,vegetarian_restaurant,wifi_available,parking_available,ac_available,latitude,longitude,gym_available,pool_available,spa_available,business_center,room_service,metro_distance_km,railway_distance_km,airport_distance_km,property_type_Business Hotel,property_type_Guesthouse,property_type_Heritage Property,property_type_Hotel,property_type_Resort,city_Bangalore,city_Chennai,city_Delhi,city_Hyderabad,city_Jaipur,city_Kolkata,city_Lucknow,city_Mumbai,city_Pune,state_Gujarat,state_Karnataka,state_Maharashtra,state_Rajasthan,state_Tamil Nadu,state_Telangana,state_Uttar Pradesh,state_West Bengal
387,Leela Palace Pune,1.0448814669208288,1.1932988975151422,0,0,1,0,-1.4020933044813388,1.1032706930817269,0,0,0,0,0,-1.6318300834465933,-0.13515087712507606,-1.1056742849585055,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
388,Chennai Grand Hotel,-1.7564093291135634,1.3063540420162185,0,0,0,0,-0.06307698027068458,-0.021228978089926607,0,0,0,0,1,-2.06762809323728,1.447821602651093,-0.32315151482949134,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
389,Leela Palace Lucknow,-1.0560866301049652,0.9165724163670831,0,0,0,1,1.8386997266678191,1.1433644801276028,0,1,1,0,0,-0.01315176136689784,-1.2579569383616611,-0.7941846385964707,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
390,Treebo Lucknow,1.1849460067225481,-1.6497054715560393,1,0,0,1,-1.251201510003738,-0.24729110663863693,0,0,0,0,0,-0.01315176136689784,1.4662282593926765,1.3330617268027911,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
391,Treebo Delhi,0.20449422811051113,0.36034849464691887,0,1,0,0,-1.3367515047588585,0.0585648852349497,0,0,0,1,1,0.9207011167560031,-1.0738903709458276,-1.0145065835842515,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
392,Marriott Delhi,0.20449422811051113,-0.437687819478325,1,1,1,1,1.7371454330485343,-0.31022671195623813,1,1,1,0,1,-1.009261498031326,-0.5769106389230768,0.36820355392526855,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
393,Marriott Ahmedabad,0.6246878475156703,-1.114171380202085,1,0,1,1,0.1457393500031982,-2.0958231913152026,0,0,0,0,0,0.8273158289437132,-0.5769106389230768,-0.5586680767129811,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
394,Radisson Chennai,0.6246878475156703,0.5663231451676705,1,0,0,1,1.6042342279344195,-0.34128470272624406,1,1,1,0,1,0.5471599655068429,0.5274887655719249,-0.01166186846745675,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
395,Treebo Pune,-1.0560866301049652,0.22586459726655372,0,1,0,0,-0.012582563027103932,1.1591086171702218,0,0,0,1,0,-1.3828026492804864,-1.2763635951032446,0.14028430048963336,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
396,OYO Lucknow Premium,0.0644296883087914,-0.9505000435551021,1,0,0,1,-0.06307698027068458,-0.021228978089926607,0,1,1,1,1,-0.01315176136689784,0.5274887655719249,-1.3335935383941406,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
397,OYO Pune Premium,-1.6163447893118437,0.251911615852586,0,1,0,0,-0.06307698027068458,-0.021228978089926607,1,0,1,0,1,-0.01315176136689784,0.9140285571451754,0.4137874046123957,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
398,Hyatt Hyderabad,1.4650750863259876,0.5857198611359924,0,1,1,0,-1.6748472470747635,-1.7317161005377897,1,1,0,1,0,-0.01315176136689784,0.25138891444817446,-1.6298885678604662,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
399,Lemon Tree Mumbai,0.0644296883087914,0.6250674849574454,0,0,1,1,-2.003617030079793,1.6623169804461124,1,0,0,1,0,0.733930541131423,1.0244684975946756,0.7632635932137031,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
400,Radisson Lucknow,-0.6358930106998066,-0.9771012540259436,0,1,0,0,-0.06307698027068458,-0.021228978089926607,1,1,1,1,1,-0.01315176136689784,0.7667753032125088,-0.6118492358479626,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
